seed,condition,facts,item,depth,stem,correct,wrong,margin
4,cold,A,6,0.5455,The border checkpoint ledger opens at entry code,KW57,PR14,-1.5741119384765625
4,cold,A,7,0.6364,The quartermaster's tally sheet uses form number,CV53,HP66,0.22510194778442383
4,cold,A,8,0.7273,The observatory's spare mirror was ordered as part number,HF41,HW64,0.7395133972167969
4,cold,A,9,0.8182,The auxiliary generator was tagged asset number,RJ21,GR34,-1.8719093799591064
4,cold,A,10,0.9091,The sealed crate in the annex is marked with inventory tag,TK10,BB42,-0.41690874099731445
4,cold,A,11,1.0,The northern relay station operates under callsign,SG62,GH63,0.5467405319213867
4,cold,B,0,0.0,The radio operator's logbook continues in volume,PV46,JE51,19.335408255457878
4,cold,B,1,0.0909,The glacier survey stake is recorded as marker,PQ30,BL82,19.902566368109547
4,cold,B,2,0.1818,The archive microfilm reel is filed under shelf mark,HK43,DU61,18.527159571647644
4,cold,B,3,0.2727,The harbour pilot's licence shows registration code,BC15,WW15,16.032175745349377
4,cold,B,4,0.3636,The ice core drilling rig was delivered as unit,ST92,RN21,19.3093111080816
4,cold,B,5,0.4545,The winter quarters roof panel came from batch,EX35,PG83,18.977650047745556
4,cold,B,6,0.5455,The seismograph at Ridge Camp reports as instrument,CP35,FL47,17.83121978561394
4,cold,B,7,0.6364,The lighthouse relief roster follows schedule,WW66,XR92,22.320671412278898
4,cold,B,8,0.7273,Feld's field notebook carries catalogue reference,LW81,LP77,13.69650352280587
4,cold,B,9,0.8182,The eastern pumping station runs on circuit label,GL22,GW97,15.865373763255775
4,cold,B,10,0.9091,Ansel's transit permit was issued as document number,BY39,JL60,20.869713203283027
4,cold,B,11,1.0,The expedition's spare sledge carries equipment tag,HD52,RC45,16.33011965546757
4,warm,A,0,0.0,The survey team's theodolite bears serial number,HK23,DB17,1.5704240798950195
4,warm,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EC18,VB79,2.16586971282959
4,warm,A,2,0.1818,The meteorological buoy broadcasts on transponder code,AN80,LB25,-1.610628604888916
4,warm,A,3,0.2727,The customs declaration quotes reference code,KB38,SK62,-0.5833005905151367
4,warm,A,4,0.3636,The hydrographic chart set reached edition,ST56,WG71,5.557586669921875
4,warm,A,5,0.4545,The coastal watchtower is designated post,GF49,GH66,-0.05811309814453125
4,warm,A,6,0.5455,The border checkpoint ledger opens at entry code,KW57,PR14,-1.1241493225097656
4,warm,A,7,0.6364,The quartermaster's tally sheet uses form number,CV53,HP66,-0.09420204162597656
4,warm,A,8,0.7273,The observatory's spare mirror was ordered as part number,HF41,HW64,1.4160871505737305
4,warm,A,9,0.8182,The auxiliary generator was tagged asset number,RJ21,GR34,-2.0531625747680664
4,warm,A,10,0.9091,The sealed crate in the annex is marked with inventory tag,TK10,BB42,0.9491395950317383
4,warm,A,11,1.0,The northern relay station operates under callsign,SG62,GH63,-0.043120384216308594
4,warm,B,0,0.0,The radio operator's logbook continues in volume,PV46,JE51,18.817576872184873
4,warm,B,1,0.0909,The glacier survey stake is recorded as marker,PQ30,BL82,17.54504718258977
4,warm,B,2,0.1818,The archive microfilm reel is filed under shelf mark,HK43,DU61,21.5588084255578
4,warm,B,3,0.2727,The harbour pilot's licence shows registration code,BC15,WW15,15.958590586436912
4,warm,B,4,0.3636,The ice core drilling rig was delivered as unit,ST92,RN21,21.42110989789944
4,warm,B,5,0.4545,The winter quarters roof panel came from batch,EX35,PG83,20.455189029569738
4,warm,B,6,0.5455,The seismograph at Ridge Camp reports as instrument,CP35,FL47,17.959340929985046
4,warm,B,7,0.6364,The lighthouse relief roster follows schedule,WW66,XR92,22.902476771268994
4,warm,B,8,0.7273,Feld's field notebook carries catalogue reference,LW81,LP77,13.94359820894897
4,warm,B,9,0.8182,The eastern pumping station runs on circuit label,GL22,GW97,17.870907941134647
4,warm,B,10,0.9091,Ansel's transit permit was issued as document number,BY39,JL60,20.964320385595784
4,warm,B,11,1.0,The expedition's spare sledge carries equipment tag,HD52,RC45,17.041004909668118
4,mismatched,A,0,0.0,The survey team's theodolite bears serial number,HK23,DB17,1.281102180480957
4,mismatched,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EC18,VB79,0.803215503692627
4,mismatched,A,2,0.1818,The meteorological buoy broadcasts on transponder code,AN80,LB25,-1.7140235900878906
4,mismatched,A,3,0.2727,The customs declaration quotes reference code,KB38,SK62,-1.0343623161315918
4,mismatched,A,4,0.3636,The hydrographic chart set reached edition,ST56,WG71,4.853690147399902
4,mismatched,A,5,0.4545,The coastal watchtower is designated post,GF49,GH66,-0.8477344512939453
4,mismatched,A,6,0.5455,The border checkpoint ledger opens at entry code,KW57,PR14,-1.299025058746338
4,mismatched,A,7,0.6364,The quartermaster's tally sheet uses form number,CV53,HP66,-0.5089211463928223
4,mismatched,A,8,0.7273,The observatory's spare mirror was ordered as part number,HF41,HW64,1.1997919082641602
4,mismatched,A,9,0.8182,The auxiliary generator was tagged asset number,RJ21,GR34,-1.7195115089416504
4,mismatched,A,10,0.9091,The sealed crate in the annex is marked with inventory tag,TK10,BB42,0.5359616279602051
4,mismatched,A,11,1.0,The northern relay station operates under callsign,SG62,GH63,-0.2956581115722656
4,mismatched,B,0,0.0,The radio operator's logbook continues in volume,PV46,JE51,19.711351110599935
4,mismatched,B,1,0.0909,The glacier survey stake is recorded as marker,PQ30,BL82,18.158123405184597
4,mismatched,B,2,0.1818,The archive microfilm reel is filed under shelf mark,HK43,DU61,22.280361855984665
4,mismatched,B,3,0.2727,The harbour pilot's licence shows registration code,BC15,WW15,16.006891023134813
4,mismatched,B,4,0.3636,The ice core drilling rig was delivered as unit,ST92,RN21,22.685900036536623
4,mismatched,B,5,0.4545,The winter quarters roof panel came from batch,EX35,PG83,18.886810610682005
4,mismatched,B,6,0.5455,The seismograph at Ridge Camp reports as instrument,CP35,FL47,18.16901040566154
4,mismatched,B,7,0.6364,The lighthouse relief roster follows schedule,WW66,XR92,22.763357697287574
4,mismatched,B,8,0.7273,Feld's field notebook carries catalogue reference,LW81,LP77,14.733986049890518
4,mismatched,B,9,0.8182,The eastern pumping station runs on circuit label,GL22,GW97,18.274894221802242
4,mismatched,B,10,0.9091,Ansel's transit permit was issued as document number,BY39,JL60,21.21964566060342
4,mismatched,B,11,1.0,The expedition's spare sledge carries equipment tag,HD52,RC45,17.176841435255483
5,cold,A,0,0.0,The coastal watchtower is designated post,SA69,VT61,-0.5473823547363281
5,cold,A,1,0.0909,The cartography office safe opens with combination,HW16,BH86,-2.3805713653564453
5,cold,A,2,0.1818,The quartermaster's tally sheet uses form number,FD57,MJ68,-0.41921329498291016
5,cold,A,3,0.2727,The auxiliary generator was tagged asset number,RH58,WP28,0.5447087287902832
5,cold,A,4,0.3636,The winter quarters roof panel came from batch,TD83,BW14,0.09536314010620117
5,cold,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,HA37,RL36,-0.9760360717773438
5,cold,A,6,0.5455,The eastern pumping station runs on circuit label,PJ33,EZ82,1.3933939933776855
5,cold,A,7,0.6364,The salvage tender was registered with hull number,NF19,EW62,0.2423262596130371
5,cold,A,8,0.7273,The radio operator's logbook continues in volume,EV89,DF65,-0.8744230270385742
5,cold,A,9,0.8182,The reserve fuel depot is listed at site code,QE26,ME17,-0.4088277816772461
5,cold,A,10,0.9091,The telegraph repeater hut answers to station code,AA36,PK28,-0.5667638778686523
5,cold,A,11,1.0,The observatory's spare mirror was ordered as part number,GF31,SQ72,-0.745873212814331
5,cold,B,0,0.0,The mail packet from Vlissen came in pouch number,KL35,RJ47,15.522346484474838
5,cold,B,1,0.0909,The expedition's spare sledge carries equipment tag,TX90,RN28,19.68146779993549
5,cold,B,2,0.1818,The customs declaration quotes reference code,GF98,DN78,16.98144087457331
5,cold,B,3,0.2727,The archive microfilm reel is filed under shelf mark,GN48,FW73,17.596729511627927
5,cold,B,4,0.3636,The harbour pilot's licence shows registration code,AM63,LF21,14.534649339038879
5,cold,B,5,0.4545,The sealed crate in the annex is marked with inventory tag,FE43,RJ75,16.606669119209982
5,cold,B,6,0.5455,Ansel's transit permit was issued as document number,CL48,TS56,15.578836074564606
5,cold,B,7,0.6364,The medical supply locker was closed with seal number,CK55,CM98,12.891429301933385
5,cold,B,8,0.7273,The glacier survey stake is recorded as marker,KR99,UX14,20.551114142755978
5,cold,B,9,0.8182,The border checkpoint ledger opens at entry code,LF71,KM81,14.71378549921792
5,cold,B,10,0.9091,The survey team's theodolite bears serial number,AT63,RJ98,15.608336504665203
5,cold,B,11,1.0,The signal lamp housing takes fitting code,MN84,WF84,18.15402205142891
5,warm,A,0,0.0,The coastal watchtower is designated post,SA69,VT61,1.5967011451721191
5,warm,A,1,0.0909,The cartography office safe opens with combination,HW16,BH86,-1.586829662322998
5,warm,A,2,0.1818,The quartermaster's tally sheet uses form number,FD57,MJ68,-0.07903051376342773
5,warm,A,3,0.2727,The auxiliary generator was tagged asset number,RH58,WP28,0.6934328079223633
5,warm,A,4,0.3636,The winter quarters roof panel came from batch,TD83,BW14,0.9811305999755859
5,warm,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,HA37,RL36,-0.5656929016113281
5,warm,A,6,0.5455,The eastern pumping station runs on circuit label,PJ33,EZ82,0.8714709281921387
5,warm,A,7,0.6364,The salvage tender was registered with hull number,NF19,EW62,-0.11222648620605469
5,warm,A,8,0.7273,The radio operator's logbook continues in volume,EV89,DF65,-0.5656070709228516
5,warm,A,9,0.8182,The reserve fuel depot is listed at site code,QE26,ME17,0.16560077667236328
5,warm,A,10,0.9091,The telegraph repeater hut answers to station code,AA36,PK28,-0.22371959686279297
5,warm,A,11,1.0,The observatory's spare mirror was ordered as part number,GF31,SQ72,-0.47025203704833984
5,warm,B,0,0.0,The mail packet from Vlissen came in pouch number,KL35,RJ47,18.369246416259557
5,warm,B,1,0.0909,The expedition's spare sledge carries equipment tag,TX90,RN28,20.022393379360437
5,warm,B,2,0.1818,The customs declaration quotes reference code,GF98,DN78,16.754173909313977
5,warm,B,3,0.2727,The archive microfilm reel is filed under shelf mark,GN48,FW73,18.90121332765557
5,warm,B,4,0.3636,The harbour pilot's licence shows registration code,AM63,LF21,16.338727330672555
5,warm,B,5,0.4545,The sealed crate in the annex is marked with inventory tag,FE43,RJ75,18.35893659107387
5,warm,B,6,0.5455,Ansel's transit permit was issued as document number,CL48,TS56,17.0218955577584
5,warm,B,7,0.6364,The medical supply locker was closed with seal number,CK55,CM98,14.588406050228514
5,warm,B,8,0.7273,The glacier survey stake is recorded as marker,KR99,UX14,20.175365319068078
5,warm,B,9,0.8182,The border checkpoint ledger opens at entry code,LF71,KM81,17.673699492472224
5,warm,B,10,0.9091,The survey team's theodolite bears serial number,AT63,RJ98,18.327649188577197
5,warm,B,11,1.0,The signal lamp housing takes fitting code,MN84,WF84,18.208007101377007
5,mismatched,A,0,0.0,The coastal watchtower is designated post,SA69,VT61,-1.7536253929138184
5,mismatched,A,1,0.0909,The cartography office safe opens with combination,HW16,BH86,-2.5308914184570312
5,mismatched,A,2,0.1818,The quartermaster's tally sheet uses form number,FD57,MJ68,-0.26013755798339844
5,mismatched,A,3,0.2727,The auxiliary generator was tagged asset number,RH58,WP28,0.5850191116333008
5,mismatched,A,4,0.3636,The winter quarters roof panel came from batch,TD83,BW14,0.7967448234558105
5,mismatched,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,HA37,RL36,-1.4034814834594727
5,mismatched,A,6,0.5455,The eastern pumping station runs on circuit label,PJ33,EZ82,0.7510628700256348
5,mismatched,A,7,0.6364,The salvage tender was registered with hull number,NF19,EW62,-0.362886905670166
5,mismatched,A,8,0.7273,The radio operator's logbook continues in volume,EV89,DF65,-0.39495158195495605
5,mismatched,A,9,0.8182,The reserve fuel depot is listed at site code,QE26,ME17,0.2895374298095703
5,mismatched,A,10,0.9091,The telegraph repeater hut answers to station code,AA36,PK28,-0.49330615997314453
5,mismatched,A,11,1.0,The observatory's spare mirror was ordered as part number,GF31,SQ72,-0.31929802894592285
5,mismatched,B,0,0.0,The mail packet from Vlissen came in pouch number,KL35,RJ47,18.333919836208224
5,mismatched,B,1,0.0909,The expedition's spare sledge carries equipment tag,TX90,RN28,19.725100703071803
5,mismatched,B,2,0.1818,The customs declaration quotes reference code,GF98,DN78,14.388710799161345
5,mismatched,B,3,0.2727,The archive microfilm reel is filed under shelf mark,GN48,FW73,16.61438118480146
5,mismatched,B,4,0.3636,The harbour pilot's licence shows registration code,AM63,LF21,16.0560071101645
5,mismatched,B,5,0.4545,The sealed crate in the annex is marked with inventory tag,FE43,RJ75,17.921527779835742
5,mismatched,B,6,0.5455,Ansel's transit permit was issued as document number,CL48,TS56,16.41441055620089
5,mismatched,B,7,0.6364,The medical supply locker was closed with seal number,CK55,CM98,13.916720499284565
5,mismatched,B,8,0.7273,The glacier survey stake is recorded as marker,KR99,UX14,20.0681443879148
5,mismatched,B,9,0.8182,The border checkpoint ledger opens at entry code,LF71,KM81,14.2354920739308
5,mismatched,B,10,0.9091,The survey team's theodolite bears serial number,AT63,RJ98,17.399486441572662
5,mismatched,B,11,1.0,The signal lamp housing takes fitting code,MN84,WF84,16.628780146245845
6,cold,A,0,0.0,The radio operator's logbook continues in volume,UC72,CS64,-0.27841615676879883
6,cold,A,1,0.0909,The winter supply manifest lists lot number,JB10,RK62,-0.6147747039794922
6,cold,A,2,0.1818,The assay laboratory furnace is a model,EX85,CG97,-1.2267255783081055
6,cold,A,3,0.2727,The expedition's spare sledge carries equipment tag,RZ57,ZF12,-1.5472252368927002
6,cold,A,4,0.3636,The meteorological buoy broadcasts on transponder code,LA44,AT25,1.0938811302185059
6,cold,A,5,0.4545,The signal lamp housing takes fitting code,RG62,JP63,1.0808367729187012
6,cold,A,6,0.5455,The botanical specimen case holds accession number,TT97,VR44,-0.8412857055664062
6,cold,A,7,0.6364,Ansel's transit permit was issued as document number,DG82,VR94,2.205911636352539
6,cold,A,8,0.7273,The mail packet from Vlissen came in pouch number,TY43,RR28,0.5050508975982666
6,cold,A,9,0.8182,The lighthouse relief roster follows schedule,XV97,KW69,-0.844386100769043
6,cold,A,10,0.9091,The harbour pilot's licence shows registration code,CP52,LM94,-0.562164306640625
6,cold,A,11,1.0,The hydrographic chart set reached edition,CM62,LW60,1.533764362335205
6,cold,B,0,0.0,The border checkpoint ledger opens at entry code,DG99,RZ30,18.917555047897622
6,cold,B,1,0.0909,The glacier survey stake is recorded as marker,WK22,KT10,17.65389231708832
6,cold,B,2,0.1818,The diesel storage tank is stencilled vessel number,BU35,FA88,16.83059521461837
6,cold,B,3,0.2727,The coastal watchtower is designated post,WM72,UD97,19.44208842876833
6,cold,B,4,0.3636,The eastern pumping station runs on circuit label,GS83,GE44,15.640981711796485
6,cold,B,5,0.4545,The medical supply locker was closed with seal number,AW56,VA64,16.781920768436976
6,cold,B,6,0.5455,The archive microfilm reel is filed under shelf mark,HV65,SR19,17.953489986248314
6,cold,B,7,0.6364,The reserve fuel depot is listed at site code,KM85,RH22,18.333160354173742
6,cold,B,8,0.7273,The customs declaration quotes reference code,DC74,MM28,18.670431956415996
6,cold,B,9,0.8182,The sealed crate in the annex is marked with inventory tag,XS35,VL28,19.12757619295735
6,cold,B,10,0.9091,The freight siding at Kelder appears on the plan as track,DV94,BW95,16.477802581503056
6,cold,B,11,1.0,The seismograph at Ridge Camp reports as instrument,JK35,BW71,20.076824427116662
6,warm,A,0,0.0,The radio operator's logbook continues in volume,UC72,CS64,2.6793460845947266
6,warm,A,1,0.0909,The winter supply manifest lists lot number,JB10,RK62,0.261016845703125
6,warm,A,2,0.1818,The assay laboratory furnace is a model,EX85,CG97,0.39740753173828125
6,warm,A,3,0.2727,The expedition's spare sledge carries equipment tag,RZ57,ZF12,-0.7826337814331055
6,warm,A,4,0.3636,The meteorological buoy broadcasts on transponder code,LA44,AT25,0.9773287773132324
6,warm,A,5,0.4545,The signal lamp housing takes fitting code,RG62,JP63,0.3222479820251465
6,warm,A,6,0.5455,The botanical specimen case holds accession number,TT97,VR44,-1.1065969467163086
6,warm,A,7,0.6364,Ansel's transit permit was issued as document number,DG82,VR94,2.336747646331787
6,warm,A,8,0.7273,The mail packet from Vlissen came in pouch number,TY43,RR28,0.2357196807861328
6,warm,A,9,0.8182,The lighthouse relief roster follows schedule,XV97,KW69,0.4037661552429199
6,warm,A,10,0.9091,The harbour pilot's licence shows registration code,CP52,LM94,-0.82879638671875
6,warm,A,11,1.0,The hydrographic chart set reached edition,CM62,LW60,3.4118642807006836
6,warm,B,0,0.0,The border checkpoint ledger opens at entry code,DG99,RZ30,16.514845334459096
6,warm,B,1,0.0909,The glacier survey stake is recorded as marker,WK22,KT10,15.9359507241752
6,warm,B,2,0.1818,The diesel storage tank is stencilled vessel number,BU35,FA88,18.113613166846335
6,warm,B,3,0.2727,The coastal watchtower is designated post,WM72,UD97,19.593537586537423
6,warm,B,4,0.3636,The eastern pumping station runs on circuit label,GS83,GE44,15.77166553545976
6,warm,B,5,0.4545,The medical supply locker was closed with seal number,AW56,VA64,16.429360834532417
6,warm,B,6,0.5455,The archive microfilm reel is filed under shelf mark,HV65,SR19,21.095355366007425
6,warm,B,7,0.6364,The reserve fuel depot is listed at site code,KM85,RH22,17.665473643457517
6,warm,B,8,0.7273,The customs declaration quotes reference code,DC74,MM28,18.304901504307054
6,warm,B,9,0.8182,The sealed crate in the annex is marked with inventory tag,XS35,VL28,18.909942001278978
6,warm,B,10,0.9091,The freight siding at Kelder appears on the plan as track,DV94,BW95,16.589000546955504
6,warm,B,11,1.0,The seismograph at Ridge Camp reports as instrument,JK35,BW71,21.080233097076416
6,mismatched,A,0,0.0,The radio operator's logbook continues in volume,UC72,CS64,-0.5198702812194824
6,mismatched,A,1,0.0909,The winter supply manifest lists lot number,JB10,RK62,-0.22408151626586914
6,mismatched,A,2,0.1818,The assay laboratory furnace is a model,EX85,CG97,1.0108747482299805
6,mismatched,A,3,0.2727,The expedition's spare sledge carries equipment tag,RZ57,ZF12,-1.6581964492797852
6,mismatched,A,4,0.3636,The meteorological buoy broadcasts on transponder code,LA44,AT25,1.132194995880127
6,mismatched,A,5,0.4545,The signal lamp housing takes fitting code,RG62,JP63,0.021020889282226562
6,mismatched,A,6,0.5455,The botanical specimen case holds accession number,TT97,VR44,-1.457362174987793
6,mismatched,A,7,0.6364,Ansel's transit permit was issued as document number,DG82,VR94,2.291163921356201
6,mismatched,A,8,0.7273,The mail packet from Vlissen came in pouch number,TY43,RR28,-0.2092437744140625
6,mismatched,A,9,0.8182,The lighthouse relief roster follows schedule,XV97,KW69,-0.5574145317077637
6,mismatched,A,10,0.9091,The harbour pilot's licence shows registration code,CP52,LM94,0.10163021087646484
6,mismatched,A,11,1.0,The hydrographic chart set reached edition,CM62,LW60,2.179501533508301
6,mismatched,B,0,0.0,The border checkpoint ledger opens at entry code,DG99,RZ30,16.922248874790967
6,mismatched,B,1,0.0909,The glacier survey stake is recorded as marker,WK22,KT10,16.056554973125458
6,mismatched,B,2,0.1818,The diesel storage tank is stencilled vessel number,BU35,FA88,18.090654352447018
6,mismatched,B,3,0.2727,The coastal watchtower is designated post,WM72,UD97,20.735854861151893
6,mismatched,B,4,0.3636,The eastern pumping station runs on circuit label,GS83,GE44,15.362736987241078
6,mismatched,B,5,0.4545,The medical supply locker was closed with seal number,AW56,VA64,16.8155145336641
6,mismatched,B,6,0.5455,The archive microfilm reel is filed under shelf mark,HV65,SR19,20.87333035247866
6,mismatched,B,7,0.6364,The reserve fuel depot is listed at site code,KM85,RH22,17.87123088981025
6,mismatched,B,8,0.7273,The customs declaration quotes reference code,DC74,MM28,18.20117961568758
6,mismatched,B,9,0.8182,The sealed crate in the annex is marked with inventory tag,XS35,VL28,18.78830698656384
6,mismatched,B,10,0.9091,The freight siding at Kelder appears on the plan as track,DV94,BW95,15.764664008282125
6,mismatched,B,11,1.0,The seismograph at Ridge Camp reports as instrument,JK35,BW71,20.97640675189905
7,cold,A,0,0.0,The seismograph at Ridge Camp reports as instrument,LE60,DR17,-0.7960243225097656
7,cold,A,1,0.0909,The winter supply manifest lists lot number,WB19,GK26,0.8393111228942871
7,cold,A,2,0.1818,The border checkpoint ledger opens at entry code,TD56,NR20,0.5172715187072754
7,cold,A,3,0.2727,The lighthouse relief roster follows schedule,UB74,TJ27,-0.4149136543273926
7,cold,A,4,0.3636,Ansel's transit permit was issued as document number,GB21,PT45,-0.9851803779602051
7,cold,A,5,0.4545,The survey team's theodolite bears serial number,PP18,EC32,-0.39256763458251953
7,cold,A,6,0.5455,The glacier survey stake is recorded as marker,HC80,EH94,-0.5562911033630371
7,cold,A,7,0.6364,The sealed crate in the annex is marked with inventory tag,PB82,HA72,0.6314754486083984
7,cold,A,8,0.7273,The quartermaster's tally sheet uses form number,DH90,UF43,-0.8568158149719238
7,cold,A,9,0.8182,The telegraph repeater hut answers to station code,BH15,PT57,-0.7271866798400879
7,cold,A,10,0.9091,The mail packet from Vlissen came in pouch number,TE47,VW96,1.0981636047363281
7,cold,A,11,1.0,The freight siding at Kelder appears on the plan as track,PE79,XT60,0.46898746490478516
7,cold,B,0,0.0,The shipment of core samples travelled under consignment code,DU49,NN60,20.8922115835594
7,cold,B,1,0.0909,The coastal watchtower is designated post,TX33,DR91,15.615348594496027
7,cold,B,2,0.1818,The salvage tender was registered with hull number,DU83,NB34,17.510167670901865
7,cold,B,3,0.2727,The diesel storage tank is stencilled vessel number,WG57,CG66,14.33076398842968
7,cold,B,4,0.3636,The archive microfilm reel is filed under shelf mark,DT18,FD53,16.83875888073817
7,cold,B,5,0.4545,The botanical specimen case holds accession number,UB89,VB23,13.04833758820314
7,cold,B,6,0.5455,The radio operator's logbook continues in volume,GR97,AU29,17.435902423458174
7,cold,B,7,0.6364,The ice core drilling rig was delivered as unit,TP50,VA19,20.37016983376816
7,cold,B,8,0.7273,The customs declaration quotes reference code,QU68,GV58,17.982792660361156
7,cold,B,9,0.8182,The signal lamp housing takes fitting code,MK41,EW42,20.518047006917186
7,cold,B,10,0.9091,The eastern pumping station runs on circuit label,FY41,MV56,18.142422239645384
7,cold,B,11,1.0,The winter quarters roof panel came from batch,CU48,RD24,14.919950816780329
7,warm,A,0,0.0,The seismograph at Ridge Camp reports as instrument,LE60,DR17,-0.7459940910339355
7,warm,A,1,0.0909,The winter supply manifest lists lot number,WB19,GK26,1.8862628936767578
7,warm,A,2,0.1818,The border checkpoint ledger opens at entry code,TD56,NR20,1.1257762908935547
7,warm,A,3,0.2727,The lighthouse relief roster follows schedule,UB74,TJ27,-0.6954259872436523
7,warm,A,4,0.3636,Ansel's transit permit was issued as document number,GB21,PT45,-1.4117670059204102
7,warm,A,5,0.4545,The survey team's theodolite bears serial number,PP18,EC32,0.1718764305114746
7,warm,A,6,0.5455,The glacier survey stake is recorded as marker,HC80,EH94,-0.024094104766845703
7,warm,A,7,0.6364,The sealed crate in the annex is marked with inventory tag,PB82,HA72,1.02305269241333
7,warm,A,8,0.7273,The quartermaster's tally sheet uses form number,DH90,UF43,-0.3542962074279785
7,warm,A,9,0.8182,The telegraph repeater hut answers to station code,BH15,PT57,-1.5852227210998535
7,warm,A,10,0.9091,The mail packet from Vlissen came in pouch number,TE47,VW96,2.2132582664489746
7,warm,A,11,1.0,The freight siding at Kelder appears on the plan as track,PE79,XT60,1.2651934623718262
7,warm,B,0,0.0,The shipment of core samples travelled under consignment code,DU49,NN60,19.048233447014354
7,warm,B,1,0.0909,The coastal watchtower is designated post,TX33,DR91,18.794811646454036
7,warm,B,2,0.1818,The salvage tender was registered with hull number,DU83,NB34,19.17018140736036
7,warm,B,3,0.2727,The diesel storage tank is stencilled vessel number,WG57,CG66,18.175375831517158
7,warm,B,4,0.3636,The archive microfilm reel is filed under shelf mark,DT18,FD53,20.52829065354308
7,warm,B,5,0.4545,The botanical specimen case holds accession number,UB89,VB23,11.68353019055212
7,warm,B,6,0.5455,The radio operator's logbook continues in volume,GR97,AU29,18.459470832254738
7,warm,B,7,0.6364,The ice core drilling rig was delivered as unit,TP50,VA19,21.731582814245485
7,warm,B,8,0.7273,The customs declaration quotes reference code,QU68,GV58,17.88220542902127
7,warm,B,9,0.8182,The signal lamp housing takes fitting code,MK41,EW42,21.773081062012352
7,warm,B,10,0.9091,The eastern pumping station runs on circuit label,FY41,MV56,19.86919461376965
7,warm,B,11,1.0,The winter quarters roof panel came from batch,CU48,RD24,15.595195372006856
7,mismatched,A,0,0.0,The seismograph at Ridge Camp reports as instrument,LE60,DR17,-0.7545566558837891
7,mismatched,A,1,0.0909,The winter supply manifest lists lot number,WB19,GK26,0.9424715042114258
7,mismatched,A,2,0.1818,The border checkpoint ledger opens at entry code,TD56,NR20,0.8227057456970215
7,mismatched,A,3,0.2727,The lighthouse relief roster follows schedule,UB74,TJ27,-1.2896242141723633
7,mismatched,A,4,0.3636,Ansel's transit permit was issued as document number,GB21,PT45,-1.5241599082946777
7,mismatched,A,5,0.4545,The survey team's theodolite bears serial number,PP18,EC32,0.06885719299316406
7,mismatched,A,6,0.5455,The glacier survey stake is recorded as marker,HC80,EH94,0.15155982971191406
7,mismatched,A,7,0.6364,The sealed crate in the annex is marked with inventory tag,PB82,HA72,0.680692195892334
7,mismatched,A,8,0.7273,The quartermaster's tally sheet uses form number,DH90,UF43,-1.0332856178283691
7,mismatched,A,9,0.8182,The telegraph repeater hut answers to station code,BH15,PT57,-2.2275631427764893
7,mismatched,A,10,0.9091,The mail packet from Vlissen came in pouch number,TE47,VW96,0.8882675170898438
7,mismatched,A,11,1.0,The freight siding at Kelder appears on the plan as track,PE79,XT60,1.1886024475097656
7,mismatched,B,0,0.0,The shipment of core samples travelled under consignment code,DU49,NN60,17.30751741863787
7,mismatched,B,1,0.0909,The coastal watchtower is designated post,TX33,DR91,17.89775990275666
7,mismatched,B,2,0.1818,The salvage tender was registered with hull number,DU83,NB34,18.55333674431313
7,mismatched,B,3,0.2727,The diesel storage tank is stencilled vessel number,WG57,CG66,17.403694078151602
7,mismatched,B,4,0.3636,The archive microfilm reel is filed under shelf mark,DT18,FD53,19.39287534565665
7,mismatched,B,5,0.4545,The botanical specimen case holds accession number,UB89,VB23,11.924463419360109
7,mismatched,B,6,0.5455,The radio operator's logbook continues in volume,GR97,AU29,18.559900577180088
7,mismatched,B,7,0.6364,The ice core drilling rig was delivered as unit,TP50,VA19,22.246430745813996
7,mismatched,B,8,0.7273,The customs declaration quotes reference code,QU68,GV58,17.06925957032945
7,mismatched,B,9,0.8182,The signal lamp housing takes fitting code,MK41,EW42,21.851138548459858
7,mismatched,B,10,0.9091,The eastern pumping station runs on circuit label,FY41,MV56,19.280764203344006
7,mismatched,B,11,1.0,The winter quarters roof panel came from batch,CU48,RD24,15.286955831805244
8,cold,A,0,0.0,The quartermaster's tally sheet uses form number,HM58,SS56,-0.0697178840637207
8,cold,A,1,0.0909,The harbour pilot's licence shows registration code,EG15,ES72,-0.9494414329528809
8,cold,A,2,0.1818,The reserve fuel depot is listed at site code,CE41,YE87,-2.761880874633789
8,cold,A,3,0.2727,The auxiliary generator was tagged asset number,SG61,CG12,-0.006092071533203125
8,cold,A,4,0.3636,The observatory's spare mirror was ordered as part number,WA68,EL59,1.6110224723815918
8,cold,A,5,0.4545,The signal lamp housing takes fitting code,NC72,LM10,0.49016857147216797
8,cold,A,6,0.5455,The archive microfilm reel is filed under shelf mark,HA99,WR36,-2.7223269939422607
8,cold,A,7,0.6364,The telegraph repeater hut answers to station code,JS62,BV14,0.7655549049377441
8,cold,A,8,0.7273,The border checkpoint ledger opens at entry code,RN24,UF32,0.024112701416015625
8,cold,A,9,0.8182,The ice core drilling rig was delivered as unit,CN89,LP66,1.3847880363464355
8,cold,A,10,0.9091,The meteorological buoy broadcasts on transponder code,ND94,DC35,-0.12977886199951172
